290, 1.412
300, 1.409
310, 1.406
320, 1.404
330, 1.401
340, 1.399
350, 1.397
360, 1.395
370, 1.394
380, 1.393
390, 1.391
400, 1.390
410, 1.389
420, 1.388
430, 1.387
440, 1.386
450, 1.385
460, 1.384
470, 1.384
480, 1.383
490, 1.382
500, 1.382
510, 1.381
520, 1.381
530, 1.380
540, 1.380
550, 1.379
560, 1.378
570, 1.378
580, 1.378
590, 1.378
600, 1.378
610, 1.377
620, 1.377
630, 1.376
640, 1.376
650, 1.376
660, 1.376
670, 1.375
680, 1.375
690, 1.375
700, 1.375
710, 1.374
